order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4379,12,66,Prawn Masala,23/01/24,08:23:30,Pending,153
4380,17,29,Chole Bhature,02/10/24,15:22:59,Completed,393
4381,1,14,Mutton Rogan Josh,26/04/24,21:52:13,Cancelled,435
4382,27,43,Egg Curry,28/06/24,21:49:34,Completed,282
4383,5,34,Paneer Lababdar,04/05/23,10:32:51,Completed,156
4384,16,13,Egg Curry,13/07/24,20:39:28,Completed,515
4385,19,24,Mutton Rogan Josh,19/10/23,09:05:33,Cancelled,222
4386,1,52,Prawn Masala,01/03/24,21:52:58,Pending,420
4387,18,48,Egg Curry,11/12/24,06:45:49,Cancelled,542
4388,28,37,Mutton Rogan Josh,22/04/23,15:51:43,Completed,469
4389,3,18,Chole Bhature,27/12/23,19:22:49,Cancelled,264
4390,26,4,Prawn Masala,11/04/24,08:45:16,Cancelled,390
4391,31,8,Paneer Butter Masala,04/03/23,18:39:23,Pending,537
4392,28,67,Burger,28/03/23,22:29:01,Pending,409
4393,7,24,Paneer Lababdar,01/06/23,07:03:37,Pending,549
4394,17,60,Prawn Masala,10/11/23,00:12:51,Cancelled,550
4395,12,18,Mutton Rogan Josh,18/01/24,06:07:11,Completed,151
4396,6,64,Chole Bhature,21/06/24,15:37:26,Pending,168
4397,5,32,Egg Curry,21/12/23,02:26:57,Completed,384
4398,17,63,Samosa,29/12/24,08:33:01,Completed,419
4399,17,44,Paneer Butter Masala,10/10/24,02:37:04,Completed,396
4400,17,21,Paneer Lababdar,10/10/24,17:00:04,Completed,512
4401,13,7,Burger,10/07/24,12:08:38,Completed,455
4402,31,6,Paneer Lababdar,22/05/23,14:09:54,Pending,317
4403,2,53,Paneer Lababdar,17/09/24,04:46:10,Completed,214
4404,2,65,Paneer Butter Masala,09/02/23,01:09:51,Completed,363
4405,9,42,Chicken Biryani,06/08/23,01:51:26,Cancelled,414
4406,17,5,Paneer Lababdar,11/02/24,02:51:41,Cancelled,470
4407,8,51,Chicken Biryani,27/03/24,13:48:35,Pending,489
4408,32,61,Samosa,30/08/23,02:09:52,Cancelled,593
4409,7,10,Masala Dosa,27/04/24,08:06:23,Cancelled,570
4410,14,2,Egg Curry,28/10/23,02:47:41,Pending,343
4411,19,62,Burger,19/10/24,22:39:22,Completed,325
4412,23,17,Masala Dosa,21/09/23,00:59:27,Pending,480
4413,24,26,Burger,11/06/24,16:03:12,Pending,236
4414,4,15,Pasta Alfredo,10/07/23,08:25:25,Completed,270
4415,19,1,Chicken Biryani,13/08/23,12:35:56,Completed,253
4416,30,8,Paneer Butter Masala,05/12/23,04:01:40,Cancelled,392
4417,30,53,Mutton Rogan Josh,30/12/23,17:49:30,Pending,566
4418,25,32,Pasta Alfredo,26/10/23,09:51:58,Pending,511
4419,27,50,Burger,16/03/23,18:42:01,Cancelled,531
4420,13,60,Paneer Butter Masala,04/11/24,08:42:21,Completed,496
4421,30,19,Egg Curry,07/08/23,21:39:37,Pending,331
4422,2,19,Chicken Biryani,18/06/24,11:49:35,Pending,342
4423,13,66,Chole Bhature,14/01/24,22:30:29,Pending,541
4424,13,1,Chicken Biryani,15/09/23,21:16:42,Cancelled,553
4425,1,7,Prawn Masala,24/09/23,01:40:03,Cancelled,532
4426,15,61,Samosa,04/02/24,16:01:23,Pending,282
4427,28,12,Samosa,22/03/23,20:54:07,Pending,424
4428,17,30,Masala Dosa,13/03/23,06:31:38,Pending,531
4429,12,66,Masala Dosa,18/11/24,19:42:14,Completed,403
4430,21,39,Prawn Masala,01/05/23,15:03:02,Completed,434
4431,27,9,Paneer Butter Masala,03/04/24,02:43:19,Cancelled,474
4432,29,23,Samosa,08/10/23,08:30:58,Completed,556
4433,4,53,Prawn Masala,30/06/23,03:21:21,Cancelled,550
4434,26,3,Pasta Alfredo,17/02/24,14:44:54,Completed,287
4435,7,68,Paneer Lababdar,19/12/24,18:25:19,Cancelled,241
4436,5,65,Prawn Masala,06/05/24,11:21:27,Cancelled,159
4437,8,59,Paneer Butter Masala,29/05/24,04:18:51,Completed,262
4438,3,44,Paneer Butter Masala,15/02/24,08:01:02,Pending,385
4439,10,46,Samosa,02/07/23,00:02:43,Cancelled,230
4440,26,65,Chole Bhature,26/01/24,17:55:51,Completed,381
4441,2,56,Chole Bhature,01/04/24,09:17:36,Completed,590
4442,2,63,Burger,17/11/23,19:35:57,Cancelled,276
4443,19,62,Samosa,13/11/24,19:35:05,Completed,160
4444,8,66,Chole Bhature,24/06/23,22:19:41,Completed,562
4445,28,62,Egg Curry,19/03/23,10:16:06,Pending,473
4446,1,12,Samosa,26/01/23,13:07:19,Pending,583
4447,3,40,Burger,01/06/24,20:52:40,Pending,575
4448,27,32,Pasta Alfredo,19/06/23,18:47:35,Cancelled,577
4449,25,48,Burger,17/10/23,22:14:14,Completed,588
4450,5,13,Paneer Lababdar,23/09/23,13:56:30,Pending,384
4451,9,31,Prawn Masala,25/10/23,00:32:28,Completed,388
4452,26,49,Prawn Masala,24/07/23,20:20:31,Completed,280
4453,26,29,Chole Bhature,02/02/24,15:39:08,Pending,358
4454,31,13,Paneer Lababdar,29/06/24,10:05:50,Cancelled,428
4455,17,45,Chole Bhature,24/05/23,04:41:43,Completed,496
4456,13,25,Paneer Lababdar,29/08/23,00:57:24,Cancelled,231
4457,9,6,Mutton Rogan Josh,04/10/23,16:57:34,Completed,284
4458,16,67,Samosa,10/10/24,12:12:28,Pending,532
4459,23,42,Masala Dosa,22/11/24,22:31:29,Pending,312
4460,17,4,Chole Bhature,24/11/23,00:23:19,Completed,400
4461,23,26,Masala Dosa,07/01/23,21:08:39,Completed,271
4462,30,36,Paneer Butter Masala,31/12/23,00:11:47,Cancelled,584
4463,9,1,Mutton Rogan Josh,12/05/23,05:26:03,Cancelled,485
4464,18,63,Chicken Biryani,10/03/23,07:07:53,Completed,207
4465,23,1,Chole Bhature,09/12/23,20:56:13,Pending,333
4466,6,45,Samosa,03/10/24,18:51:25,Completed,314
4467,9,4,Prawn Masala,16/10/23,02:22:43,Cancelled,510
4468,4,12,Paneer Butter Masala,16/06/24,04:33:43,Cancelled,521
4469,2,25,Chicken Biryani,01/10/23,23:09:21,Pending,402
4470,25,45,Samosa,30/08/23,11:08:58,Completed,509
4471,5,45,Egg Curry,22/05/24,06:19:12,Pending,374
4472,25,56,Egg Curry,10/04/23,08:42:43,Cancelled,386
4473,3,59,Pasta Alfredo,09/04/23,11:44:33,Pending,268
4474,26,61,Mutton Rogan Josh,16/08/23,19:41:54,Completed,311
4475,13,30,Chole Bhature,07/06/23,07:42:03,Pending,306
4476,31,14,Chicken Biryani,08/05/23,11:07:34,Completed,220
4477,11,21,Pasta Alfredo,20/06/24,10:45:07,Pending,301
4478,24,45,Egg Curry,13/09/24,12:03:10,Cancelled,199
4479,18,14,Burger,28/09/23,09:58:06,Cancelled,360
4480,31,49,Paneer Butter Masala,06/08/24,00:29:00,Cancelled,533
4481,3,60,Samosa,14/05/24,12:45:29,Pending,394
4482,24,26,Burger,02/02/24,00:51:53,Pending,391
4483,29,41,Samosa,20/02/24,07:15:00,Pending,515
4484,14,27,Prawn Masala,18/08/23,15:43:30,Cancelled,273
4485,13,34,Egg Curry,17/11/24,17:07:55,Pending,563
4486,19,61,Mutton Rogan Josh,03/12/23,07:37:23,Cancelled,170
4487,21,3,Masala Dosa,08/04/23,20:54:14,Pending,436
4488,2,35,Pasta Alfredo,08/10/23,08:37:19,Cancelled,472
4489,4,27,Paneer Butter Masala,26/11/24,03:56:51,Pending,380
4490,24,65,Burger,29/04/24,14:28:11,Cancelled,304
4491,30,50,Chicken Biryani,14/11/24,03:57:58,Completed,387
4492,7,14,Mutton Rogan Josh,04/10/23,00:58:59,Completed,285
4493,6,27,Mutton Rogan Josh,20/01/24,04:31:12,Completed,372
4494,22,48,Chole Bhature,03/01/23,06:06:13,Pending,194
4495,23,13,Chole Bhature,09/01/23,11:11:41,Completed,372
4496,24,16,Prawn Masala,28/02/24,05:16:35,Cancelled,461
4497,14,36,Chole Bhature,06/05/24,04:36:58,Pending,552
4498,19,46,Burger,10/02/23,03:35:26,Cancelled,417
4499,8,67,Paneer Butter Masala,05/02/23,21:10:10,Cancelled,179
4500,15,39,Samosa,27/06/24,02:19:31,Cancelled,350
4501,16,55,Burger,10/01/24,05:35:11,Cancelled,198
4502,11,2,Egg Curry,05/08/24,22:32:11,Cancelled,559
4503,11,64,Paneer Butter Masala,18/09/24,02:47:46,Cancelled,325
4504,21,3,Paneer Lababdar,29/09/23,22:01:46,Completed,349
4505,32,10,Burger,01/04/24,15:22:25,Cancelled,416
4506,17,16,Paneer Lababdar,22/08/23,09:32:06,Cancelled,177
4507,28,19,Samosa,04/04/24,19:58:03,Completed,477
4508,5,12,Paneer Butter Masala,02/01/23,02:36:29,Completed,465
4509,19,28,Prawn Masala,03/06/24,09:13:07,Completed,477
4510,15,57,Samosa,05/01/24,18:35:41,Pending,204
4511,12,20,Chole Bhature,07/05/23,16:29:35,Completed,532
4512,5,48,Egg Curry,05/11/24,19:14:49,Cancelled,316
4513,5,52,Mutton Rogan Josh,16/10/24,13:28:22,Pending,371
4514,31,34,Paneer Butter Masala,15/04/24,23:10:22,Cancelled,397
4515,18,61,Prawn Masala,08/04/23,08:22:29,Pending,557
4516,2,12,Burger,21/12/23,07:05:32,Completed,209
4517,8,64,Prawn Masala,01/07/23,07:32:28,Pending,408
4518,26,64,Burger,22/08/24,19:52:50,Completed,263
4519,32,2,Pasta Alfredo,25/01/24,07:01:38,Cancelled,487
4520,29,31,Burger,23/11/23,06:36:08,Pending,312
4521,24,39,Burger,07/05/24,07:14:50,Cancelled,255
4522,16,13,Prawn Masala,22/08/24,08:53:57,Pending,546
4523,6,66,Samosa,06/02/24,15:00:33,Pending,454
4524,2,8,Burger,24/07/24,16:44:16,Cancelled,513
4525,16,59,Egg Curry,04/04/23,23:56:34,Completed,573
4526,5,5,Prawn Masala,29/03/24,00:50:43,Cancelled,332
4527,23,26,Chicken Biryani,04/05/24,12:30:08,Pending,254
4528,1,1,Egg Curry,16/06/24,06:10:10,Cancelled,395
4529,16,15,Paneer Lababdar,13/07/23,07:47:56,Cancelled,452
4530,26,61,Chole Bhature,30/08/23,07:29:46,Completed,168
4531,26,28,Mutton Rogan Josh,10/12/23,23:25:06,Cancelled,230
4532,1,43,Pasta Alfredo,22/07/24,17:00:50,Completed,281
4533,9,65,Chole Bhature,09/05/23,11:14:33,Cancelled,271
4534,21,30,Paneer Butter Masala,10/12/24,06:54:36,Completed,195
4535,7,10,Mutton Rogan Josh,24/09/24,20:26:02,Cancelled,332
4536,16,13,Masala Dosa,21/05/24,23:50:43,Pending,334
4537,21,50,Prawn Masala,29/12/23,07:09:26,Cancelled,191
4538,18,53,Samosa,14/03/24,07:00:12,Cancelled,544
4539,9,18,Chole Bhature,23/05/23,14:07:39,Cancelled,191
4540,3,40,Paneer Lababdar,21/12/23,09:18:57,Cancelled,181
4541,22,42,Chole Bhature,30/07/23,15:47:49,Pending,410
4542,28,12,Mutton Rogan Josh,29/06/24,01:13:24,Completed,205
4543,30,22,Samosa,08/12/24,23:14:49,Completed,594
4544,1,25,Chicken Biryani,21/11/24,19:00:50,Completed,522
4545,8,46,Chicken Biryani,17/10/23,16:44:38,Cancelled,373
4546,19,64,Egg Curry,15/12/23,17:54:22,Pending,325
4547,5,42,Chole Bhature,17/04/23,16:42:09,Completed,520
4548,4,22,Chicken Biryani,26/09/23,11:34:24,Completed,471
4549,23,54,Pasta Alfredo,27/05/23,00:12:24,Pending,273
4550,3,30,Chicken Biryani,26/05/24,04:24:08,Completed,556
4551,4,40,Mutton Rogan Josh,22/04/24,22:32:46,Cancelled,372
4552,32,53,Paneer Lababdar,17/04/23,14:47:31,Cancelled,418
4553,8,30,Prawn Masala,04/03/24,01:17:45,Completed,277
4554,17,7,Samosa,15/10/23,08:01:39,Pending,377
4555,13,31,Paneer Lababdar,02/07/24,12:29:55,Cancelled,321
4556,29,35,Prawn Masala,09/05/24,05:52:40,Pending,503
4557,30,44,Pasta Alfredo,11/02/24,20:02:44,Cancelled,582
4558,20,67,Burger,09/09/24,03:54:45,Cancelled,539
4559,27,17,Paneer Butter Masala,19/08/24,00:35:36,Completed,389
4560,17,11,Paneer Lababdar,06/06/23,02:33:58,Cancelled,473
4561,10,13,Chicken Biryani,28/03/24,19:17:11,Cancelled,289
4562,30,9,Samosa,19/12/23,10:59:48,Cancelled,242
4563,23,21,Paneer Lababdar,29/08/24,02:27:21,Completed,189
4564,3,41,Prawn Masala,25/09/23,01:37:13,Completed,556
4565,7,65,Paneer Butter Masala,06/12/24,15:46:50,Completed,532
4566,3,2,Chicken Biryani,24/10/23,18:15:29,Pending,162
4567,22,64,Mutton Rogan Josh,11/10/24,03:11:54,Cancelled,282
4568,8,7,Chole Bhature,06/10/23,04:32:05,Completed,452
4569,23,24,Paneer Butter Masala,07/03/24,12:54:44,Completed,424
4570,7,10,Samosa,06/02/24,05:19:30,Cancelled,357
4571,14,1,Samosa,09/03/23,02:04:28,Pending,529
4572,18,10,Egg Curry,16/02/23,04:35:01,Completed,589
4573,10,56,Egg Curry,26/06/23,06:53:25,Pending,281
4574,5,66,Mutton Rogan Josh,15/10/23,13:09:03,Completed,382
4575,11,61,Paneer Lababdar,24/07/23,06:08:40,Cancelled,407
4576,19,2,Masala Dosa,24/09/24,06:26:16,Cancelled,322
4577,28,68,Chole Bhature,02/10/24,12:35:33,Pending,598
4578,18,50,Egg Curry,28/08/23,03:41:58,Completed,533
4579,4,52,Egg Curry,28/08/24,06:19:06,Completed,474
4580,4,26,Chole Bhature,04/11/24,05:09:16,Completed,551
4581,18,18,Paneer Lababdar,21/05/23,20:31:06,Pending,321
4582,18,48,Paneer Lababdar,02/07/23,19:30:23,Pending,234
4583,18,46,Prawn Masala,30/06/23,15:57:40,Pending,249
4584,7,18,Egg Curry,31/08/23,12:59:52,Cancelled,206
4585,6,4,Chole Bhature,18/02/23,13:49:48,Completed,434
4586,12,20,Masala Dosa,03/02/24,13:53:05,Pending,458
4587,32,44,Paneer Lababdar,03/11/24,21:24:33,Pending,170
4588,7,54,Samosa,01/04/23,00:32:27,Cancelled,306
4589,28,9,Masala Dosa,24/08/23,05:17:35,Completed,304
4590,8,30,Burger,09/12/23,23:41:43,Cancelled,575
4591,6,15,Masala Dosa,11/06/24,06:54:58,Cancelled,457
4592,13,62,Pasta Alfredo,05/03/23,12:22:01,Pending,566
4593,29,11,Paneer Butter Masala,04/01/24,00:31:12,Pending,281
4594,18,33,Chicken Biryani,11/03/23,11:54:26,Pending,581
4595,3,27,Burger,07/12/23,13:19:38,Cancelled,253
4596,23,42,Mutton Rogan Josh,12/11/24,07:19:19,Pending,586
4597,15,44,Prawn Masala,27/05/24,14:53:59,Completed,591
4598,29,29,Masala Dosa,15/06/24,11:21:52,Cancelled,518
4599,24,25,Chole Bhature,15/08/24,02:26:58,Completed,576
4600,1,64,Paneer Butter Masala,31/01/23,08:51:30,Completed,384
4601,32,2,Burger,07/04/24,20:42:35,Completed,487
4602,31,6,Paneer Lababdar,04/07/23,05:49:00,Cancelled,209
4603,18,32,Paneer Lababdar,14/05/24,23:05:41,Pending,329
4604,5,54,Masala Dosa,14/08/24,22:26:13,Pending,429
4605,25,21,Chole Bhature,17/04/24,05:05:43,Completed,313
4606,20,29,Egg Curry,21/12/24,02:50:24,Cancelled,312
4607,19,50,Chicken Biryani,01/04/24,10:11:44,Cancelled,493
4608,1,43,Egg Curry,22/10/24,07:45:53,Cancelled,597
4609,21,42,Prawn Masala,22/04/23,18:00:40,Cancelled,538
4610,1,35,Paneer Butter Masala,05/06/24,01:42:44,Completed,555
4611,26,35,Chole Bhature,05/08/23,06:49:48,Completed,408
4612,16,63,Chole Bhature,09/06/24,15:17:15,Cancelled,525
4613,13,30,Paneer Butter Masala,02/11/23,04:27:09,Pending,484
4614,5,64,Masala Dosa,05/02/24,07:58:56,Cancelled,412
4615,3,1,Pasta Alfredo,11/03/24,01:15:58,Cancelled,209
4616,25,34,Masala Dosa,18/08/23,18:15:41,Cancelled,438
4617,27,55,Pasta Alfredo,19/04/23,10:50:04,Completed,404
4618,25,60,Paneer Butter Masala,22/01/23,05:14:04,Pending,369
4619,18,20,Chicken Biryani,11/12/24,00:21:17,Pending,408
4620,28,35,Chicken Biryani,04/04/23,06:01:00,Pending,233
4621,16,40,Mutton Rogan Josh,18/09/24,18:02:57,Cancelled,283
4622,24,65,Burger,23/04/23,22:00:57,Cancelled,355
4623,22,31,Chicken Biryani,06/04/24,06:27:04,Cancelled,156
4624,17,22,Prawn Masala,26/02/24,03:31:04,Cancelled,247
4625,11,6,Samosa,17/06/23,02:33:56,Completed,349
4626,18,50,Pasta Alfredo,02/12/23,12:20:20,Completed,209
4627,21,54,Prawn Masala,12/06/24,11:03:56,Completed,521
4628,13,51,Mutton Rogan Josh,03/12/24,23:34:39,Cancelled,448
4629,5,39,Egg Curry,10/10/24,18:33:24,Completed,166
4630,20,52,Egg Curry,26/05/24,05:10:03,Pending,581
4631,1,3,Chicken Biryani,17/12/24,01:08:21,Completed,296
4632,14,11,Paneer Butter Masala,07/11/24,06:48:31,Pending,386
4633,2,62,Paneer Lababdar,30/03/24,11:56:03,Completed,250
4634,20,61,Paneer Butter Masala,01/12/24,23:17:41,Cancelled,262
4635,3,47,Burger,11/07/23,12:37:08,Pending,327
4636,25,60,Paneer Lababdar,04/08/24,14:28:50,Completed,435
4637,28,5,Prawn Masala,08/07/23,23:16:30,Cancelled,285
4638,18,63,Samosa,02/11/23,08:37:58,Cancelled,282
4639,13,46,Chole Bhature,19/04/24,21:07:45,Completed,468
4640,26,27,Mutton Rogan Josh,29/02/24,21:13:41,Completed,209
4641,10,38,Chicken Biryani,27/01/24,13:34:11,Completed,317
4642,29,50,Paneer Butter Masala,21/10/24,01:48:06,Cancelled,176
4643,3,51,Paneer Lababdar,05/01/23,23:56:32,Completed,469
4644,18,43,Egg Curry,05/04/23,20:41:15,Completed,428
4645,28,35,Mutton Rogan Josh,14/11/24,15:14:51,Completed,260
4646,24,67,Chicken Biryani,28/08/23,00:21:26,Completed,507
4647,6,15,Paneer Butter Masala,10/12/24,10:08:33,Pending,206
4648,2,61,Burger,14/01/24,08:52:34,Completed,464
4649,4,27,Chicken Biryani,01/06/23,14:27:54,Completed,191
4650,16,22,Chole Bhature,29/05/23,14:40:37,Completed,450
4651,18,44,Pasta Alfredo,02/07/24,05:26:40,Cancelled,195
4652,28,55,Mutton Rogan Josh,05/09/23,08:36:16,Completed,284
4653,11,20,Paneer Butter Masala,08/12/23,12:46:20,Cancelled,244
4654,3,60,Pasta Alfredo,14/12/23,14:25:40,Completed,541
4655,14,62,Paneer Lababdar,16/09/24,12:22:14,Cancelled,415
4656,5,33,Masala Dosa,03/10/24,20:38:22,Pending,369
4657,12,61,Chicken Biryani,25/11/23,02:35:35,Pending,352
4658,18,58,Paneer Butter Masala,30/06/24,01:09:12,Cancelled,513
4659,9,16,Burger,06/09/24,14:41:01,Cancelled,329
4660,2,55,Burger,23/11/23,22:31:41,Cancelled,430
4661,14,14,Burger,01/11/24,01:15:37,Cancelled,423
4662,30,19,Chicken Biryani,12/04/23,23:56:48,Pending,445
4663,14,61,Burger,13/02/23,05:17:07,Pending,230
4664,13,12,Burger,28/06/23,18:39:43,Cancelled,508
4665,12,47,Pasta Alfredo,06/10/24,13:37:26,Completed,372
4666,32,27,Mutton Rogan Josh,24/08/24,19:35:48,Pending,518
4667,17,17,Masala Dosa,01/10/24,02:31:44,Cancelled,328
4668,22,23,Samosa,08/02/23,11:49:00,Pending,257
4669,17,33,Burger,30/08/24,01:28:23,Cancelled,152
4670,16,5,Prawn Masala,21/02/24,21:16:53,Completed,538
4671,12,5,Egg Curry,30/12/23,21:10:02,Completed,175
4672,23,67,Mutton Rogan Josh,10/04/24,04:25:49,Pending,419
4673,27,11,Prawn Masala,07/10/24,02:39:39,Cancelled,400
4674,1,58,Paneer Lababdar,16/04/24,22:23:52,Cancelled,218
4675,1,20,Burger,16/11/23,05:28:35,Cancelled,270
4676,21,61,Mutton Rogan Josh,07/10/23,17:39:57,Cancelled,587
4677,7,26,Paneer Lababdar,13/05/23,18:12:07,Pending,261
4678,29,11,Egg Curry,24/11/23,22:33:59,Pending,388
4679,8,25,Samosa,12/10/23,14:54:18,Pending,190
4680,19,17,Samosa,25/06/23,17:56:12,Pending,586
4681,6,14,Masala Dosa,31/10/23,09:33:11,Completed,216
4682,24,31,Egg Curry,23/01/24,12:21:11,Completed,435
4683,8,63,Egg Curry,07/08/24,00:44:12,Pending,530
4684,11,33,Pasta Alfredo,05/05/23,12:43:52,Pending,442
4685,26,4,Chole Bhature,29/09/23,09:01:32,Pending,509
4686,17,29,Samosa,29/04/24,04:04:09,Cancelled,380
4687,19,29,Samosa,23/03/24,03:52:59,Cancelled,286
4688,21,7,Burger,18/05/24,18:15:07,Completed,550
4689,20,38,Prawn Masala,06/02/23,17:03:44,Cancelled,441
4690,18,26,Burger,06/09/23,12:19:24,Cancelled,531
4691,31,35,Paneer Butter Masala,02/03/23,22:16:06,Completed,307
4692,16,6,Paneer Butter Masala,17/06/23,11:27:14,Completed,319
4693,17,2,Egg Curry,08/06/24,22:20:23,Pending,556
4694,3,29,Prawn Masala,16/02/24,07:08:00,Cancelled,168
4695,22,49,Chole Bhature,21/08/23,00:16:53,Cancelled,492
4696,21,29,Egg Curry,12/08/24,11:42:07,Cancelled,302
4697,27,12,Pasta Alfredo,27/09/23,15:36:43,Pending,223
4698,6,54,Prawn Masala,18/01/24,04:34:22,Cancelled,482
4699,24,41,Pasta Alfredo,14/02/24,11:22:17,Pending,457
4700,31,28,Prawn Masala,10/08/23,02:29:56,Pending,519
4701,22,24,Chicken Biryani,17/07/24,00:22:29,Cancelled,381
4702,22,36,Egg Curry,03/06/23,20:50:01,Cancelled,297
4703,19,8,Masala Dosa,01/03/23,20:58:43,Completed,158
4704,6,5,Masala Dosa,16/06/24,05:49:54,Cancelled,170
4705,10,10,Mutton Rogan Josh,03/01/23,06:52:57,Pending,404
4706,2,64,Paneer Lababdar,26/09/23,08:19:37,Cancelled,470
4707,17,58,Egg Curry,16/05/23,12:11:40,Cancelled,301
4708,14,40,Chicken Biryani,14/07/24,01:07:11,Completed,377
4709,25,4,Paneer Lababdar,16/12/24,23:09:51,Pending,560
4710,17,55,Pasta Alfredo,11/07/23,22:06:04,Cancelled,278
4711,32,24,Mutton Rogan Josh,16/06/23,03:32:00,Cancelled,261
4712,28,14,Chicken Biryani,02/04/23,03:19:43,Cancelled,204
4713,27,67,Paneer Butter Masala,25/02/24,10:44:43,Completed,517
4714,1,25,Chole Bhature,01/01/23,22:44:18,Pending,583
4715,32,54,Mutton Rogan Josh,02/12/23,08:39:21,Completed,543
4716,17,44,Paneer Lababdar,16/02/23,17:46:37,Pending,572
4717,24,53,Masala Dosa,19/12/23,09:03:33,Cancelled,415
4718,17,54,Pasta Alfredo,07/03/23,20:44:49,Cancelled,253
4719,17,26,Prawn Masala,23/04/24,01:54:38,Cancelled,463
4720,29,34,Chicken Biryani,27/04/23,05:01:20,Completed,455
4721,3,5,Paneer Butter Masala,26/12/24,03:48:49,Cancelled,242
4722,2,25,Pasta Alfredo,18/10/24,16:56:02,Cancelled,246
4723,21,7,Masala Dosa,28/09/24,15:26:26,Cancelled,477
4724,28,55,Samosa,04/04/24,17:48:13,Cancelled,567
4725,10,32,Egg Curry,08/05/24,21:16:25,Pending,173
4726,25,20,Pasta Alfredo,07/12/24,12:52:29,Completed,258
4727,20,5,Samosa,25/11/23,12:52:23,Pending,303
4728,5,14,Chicken Biryani,10/12/23,13:09:24,Cancelled,516
4729,19,68,Mutton Rogan Josh,03/07/23,13:48:08,Pending,507
4730,30,47,Mutton Rogan Josh,01/07/24,15:14:07,Pending,487
4731,32,29,Prawn Masala,29/04/23,18:46:35,Completed,378
4732,27,46,Pasta Alfredo,26/04/24,22:48:41,Completed,487
4733,11,7,Burger,10/07/23,07:21:14,Cancelled,516
4734,32,22,Pasta Alfredo,30/06/23,08:28:20,Completed,484
4735,28,28,Mutton Rogan Josh,04/07/23,13:49:24,Completed,256
4736,28,22,Samosa,04/09/24,02:33:45,Cancelled,255
4737,28,25,Prawn Masala,12/05/23,21:49:42,Completed,389
4738,24,25,Pasta Alfredo,01/03/23,14:57:14,Completed,230
4739,20,24,Prawn Masala,09/08/23,09:09:53,Completed,253
4740,28,30,Burger,08/11/23,05:35:45,Cancelled,218
4741,17,58,Prawn Masala,09/11/23,16:43:16,Pending,593
4742,7,64,Masala Dosa,15/02/23,08:16:45,Cancelled,197
4743,4,14,Egg Curry,11/05/23,02:08:29,Cancelled,215
4744,17,57,Prawn Masala,29/11/24,19:03:25,Completed,203
4745,18,57,Burger,11/05/23,21:31:50,Completed,424
4746,7,30,Paneer Lababdar,04/07/23,23:38:19,Completed,446
4747,31,2,Paneer Lababdar,13/04/24,19:10:14,Completed,269
4748,21,39,Pasta Alfredo,16/03/24,07:08:31,Completed,574
4749,13,65,Chole Bhature,04/08/24,00:21:37,Completed,156
4750,6,11,Pasta Alfredo,15/04/23,11:29:00,Completed,362
4751,7,26,Paneer Lababdar,04/07/23,12:45:10,Cancelled,306
4752,30,54,Pasta Alfredo,21/02/23,01:05:40,Completed,556
4753,28,59,Burger,12/10/23,00:57:28,Completed,285
4754,17,4,Chole Bhature,15/11/23,09:07:51,Cancelled,177
4755,32,19,Paneer Lababdar,15/07/23,00:23:03,Cancelled,293
4756,25,36,Egg Curry,18/02/24,05:57:56,Completed,236
4757,16,4,Samosa,03/06/24,15:28:26,Completed,437
4758,1,19,Chicken Biryani,22/08/24,00:43:04,Completed,356
4759,1,46,Egg Curry,21/01/23,22:35:29,Cancelled,154
4760,16,24,Chicken Biryani,04/11/23,05:51:01,Cancelled,464
4761,21,5,Paneer Butter Masala,09/09/24,08:21:19,Completed,202
4762,13,19,Chole Bhature,11/02/24,12:51:33,Completed,528
4763,15,28,Samosa,03/02/23,11:46:59,Completed,485
4764,17,62,Pasta Alfredo,20/12/23,08:02:15,Pending,467
4765,6,28,Mutton Rogan Josh,22/11/23,08:55:23,Pending,546
4766,25,44,Paneer Lababdar,19/05/24,23:38:44,Cancelled,227
